bigg_id,ID
7ahglz_c,7ahglz_c
7ahglz_e,7ahglz_e
7ahglz_r,7ahglz_r
7hpvs_r,7hpvs_r
7hpvs_c,7hpvs_c
7hpvs_e,7hpvs_e
acmp_c,acmp_c
acmp_e,acmp_e
acmpglu_r,acmpglu_r
acmpglu_c,acmpglu_c
acmpglu_e,acmpglu_e
sulpacmp_c,sulpacmp_c
am1csa_r,am1csa_r
am1a4ncs_c,am1a4ncs_c
am1a4ncs_e,am1a4ncs_e
am1ccs_r,am1ccs_r
am1accs_r,am1accs_r
am1accs_c,am1accs_c
am1accs_e,am1accs_e
am1alcs_r,am1alcs_r
am1csa_c,am1csa_c
am1alcs_c,am1alcs_c
am1alcs_e,am1alcs_e
am1c9cs_c,am1c9cs_c
am1c4n9cs_c,am1c4n9cs_c
am1c4n9cs_e,am1c4n9cs_e
am1c9cs_r,am1c9cs_r
am1c9cs_e,am1c9cs_e
am1ccs_c,am1ccs_c
am1ccs_e,am1ccs_e
am1cglc_r,am1cglc_r
am1cglc_c,am1cglc_c
am1cglc_e,am1cglc_e
am1csa_e,am1csa_e
am4ncs_r,am4ncs_r
am4ncs_c,am4ncs_c
am4ncs_e,am4ncs_e
atvethgluc_r,atvethgluc_r
atvlacgluc_r,atvlacgluc_r
caribupglu__S_c,caribupglu__S_c
caribupglu__S_e,caribupglu__S_e
caribup__R_c,caribup__R_c
caribup__R_e,caribup__R_e
caribupglu__S_r,caribupglu__S_r
crglz_c,crglz_c
crglz_e,crglz_e
crglz_r,crglz_r
crvsm1_r,crvsm1_r
crvsm1_c,crvsm1_c
crvsm1_e,crvsm1_e
crvs_e,crvs_e
crvs_c,crvs_c
crvs_r,crvs_r
cvm1gluc_r,cvm1gluc_r
csasulp_c,csasulp_c
csasulp_e,csasulp_e
cysacmp_c,cysacmp_c
meracmp_c,meracmp_c
cysacmp_e,cysacmp_e
fvs_x,fvs_x
deoxfvs_x,deoxfvs_x
deoxfvs_c,deoxfvs_c
deoxfvs_e,deoxfvs_e
desfvs_r,desfvs_r
desfvs_c,desfvs_c
desfvs_e,desfvs_e
glz_c,glz_c
fvs_e,fvs_e
fvstet_e,fvstet_e
fvstetglu_e,fvstetglu_e
glz_e,glz_e
ibup__R_e,ibup__R_e
ibup__S_e,ibup__S_e
ibupgluc_e,ibupgluc_e
isolvstacid_e,isolvstacid_e
lstn1gluc_e,lstn1gluc_e
lstnm1_e,lstnm1_e
lstnm2_e,lstnm2_e
lstnm5_e,lstnm5_e
lvst_e,lvst_e
mdz_e,mdz_e
mdzglc_e,mdzglc_e
meracmp_e,meracmp_e
ndersv_e,ndersv_e
nfdac_e,nfdac_e
nfdlac_e,nfdlac_e
oxy1rb_e,oxy1rb_e
ptvstm3_e,ptvstm3_e
pvsgluc_e,pvsgluc_e
s3meacmp_e,s3meacmp_e
smv_e,smv_e
sulpacmp_e,sulpacmp_e
tauribup__S_e,tauribup__S_e
tmdm1_e,tmdm1_e
tmdm3_e,tmdm3_e
fvsgluc_r,fvsgluc_r
fvstet_r,fvstet_r
fvstetglu_r,fvstetglu_r
fvstetglu_c,fvstetglu_c
fvstet_c,fvstet_c
fvs_c,fvs_c
3meacmp_r,3meacmp_r
tmacmp_r,tmacmp_r
ibupgluc_c,ibupgluc_c
ibup__S_r,ibup__S_r
ibupgluc_r,ibupgluc_r
ibup__R_c,ibup__R_c
ibup__R_r,ibup__R_r
2hibup__R_r,2hibup__R_r
ibupcoa__S_c,ibupcoa__S_c
ibup__S_c,ibup__S_c
tauribup__S_c,tauribup__S_c
isolvstacid_c,isolvstacid_c
lstn1gluc_r,lstn1gluc_r
lstn1gluc_c,lstn1gluc_c
lstnm1_r,lstnm1_r
lstnm1_c,lstnm1_c
lstnm2_r,lstnm2_r
lstnm2_c,lstnm2_c
lstnm5_r,lstnm5_r
lstnm5_c,lstnm5_c
lvstacid_c,lvstacid_c
lvst_c,lvst_c
lvstacid_e,lvstacid_e
lvstacid_r,lvstacid_r
lvst_r,lvst_r
3hlvst_r,3hlvst_r
6hlvst_r,6hlvst_r
mdzglc_c,mdzglc_c
mdz_c,mdz_c
ndersv_r,ndersv_r
ndersv_c,ndersv_c
nfdac_r,nfdac_r
nfdac_c,nfdac_c
nfdlac_c,nfdlac_c
oxy1rb_c,oxy1rb_c
profvscoa_x,profvscoa_x
profvscoa_c,profvscoa_c
ptvstgluc_r,ptvstgluc_r
ptvstm13_r,ptvstm13_r
ptvstm3_c,ptvstm3_c
ptvstm3_r,ptvstm3_r
pvsgluc_r,pvsgluc_r
pvsgluc_c,pvsgluc_c
s3meacmp_c,s3meacmp_c
simvgluc_r,simvgluc_r
smv_c,smv_c
tmacmp_c,tmacmp_c
tmdm1_c,tmdm1_c
tmdm1_r,tmdm1_r
tmdm3_c,tmdm3_c
tmdm3_r,tmdm3_r
3hpvscoa_c,3hpvscoa_c
3hpvstetcoa_c,3hpvstetcoa_c
mdzglc_r,mdzglc_r
ptvstm13_c,ptvstm13_c
ptvstm13_e,ptvstm13_e
cysacmp_r,cysacmp_r
paps_r,cpd:C00053_r
1a25dhvitd2_c,1a25dhvitd2_c
1a25dhvitd2_e,1a25dhvitd2_e
12dgr141_c,12dgr141_c
12dgr160_c,12dgr160_c
12dgr181_c,12dgr181_c
12ppd__R_c,cpd:C02912_c
13dpg_c,cpd:C00236_c
1odecg3p_c,1odecg3p_c
1pyr5c_c,cpd:C03912_c
1tdec7eg3p_c,1tdec7eg3p_c
1tdecg3p_c,1tdecg3p_c
23dappa_c,cpd:C03401_c
23dhacoa_c,23dhacoa_c
23dhb_c,cpd:C00196_c
23dhmb_c,cpd:C04272_c
23dhmp_c,cpd:C06007_c
23doguln_c,cpd:C04575_c
25aics_c,cpd:C04811_c
25drapp_c,cpd:C01304_c
2agpe120_c,2agpe120_c
2agpe140_c,2agpe140_c
2agpe161_c,2agpe161_c
2agpe180_c,2agpe180_c
2agpg141_c,2agpg141_c
2ahbut_c,cpd:C06006_c
2amsa_c,cpd:C11822_c
2dda7p_c,cpd:C04691_c
2ddecg3p_c,2ddecg3p_c
2ddg6p_c,cpd:C04442_c
2ddglcn_c,cpd:C00204_c
2dh3dgal_c,cpd:C00204_c
2dhguln_c,2dhguln_c
2dmmq8_c,2dmmq8_c
2dr5p_c,cpd:C00673_c
2fe1s_c,2fe1s_c
2fe2s_c,2fe2s_c
2hdec9eg3p_c,2hdec9eg3p_c
2ippm_c,cpd:C02631_c
2mcit_c,cpd:C02225_c
2me4p_c,cpd:C11434_c
2mecdp_c,cpd:C11453_c
2odec11eg3p_c,2odec11eg3p_c
2omhmbl_c,2omhmbl_c
2oxpaccoa_c,cpd:C19975_c
2p4c2me_c,cpd:C11436_c
2sephchc_c,cpd:C16519_c
2shchc_c,2shchc_c
2tdec7eg3p_c,2tdec7eg3p_c
2tpr3dpcoa_c,cpd:C19771_c
34hpp_c,cpd:C01179_c
3amac_c,cpd:C20253_c
3dhguln_c,cpd:C00618_c
3dhgulnp_c,cpd:C14899_c
3dhsk_c,cpd:C02637_c
3fe4s_c,3fe4s_c
3hcinnm_c,cpd:C12621_c
3hcvac11eACP_c,3hcvac11eACP_c
3hddecACP_c,cpd:C05757_c
3hhexACP_c,cpd:C05747_c
3hmrsACP_c,cpd:C04688_c
3hoctACP_c,cpd:C04620_c
3hodcoa_c,3hodcoa_c
3hpalmACP_c,cpd:C04633_c
3htdcoa_c,cpd:C05260_c
3ig3p_c,cpd:C03506_c
3mob_c,cpd:C00141_c
3ocpalm9eACP_c,3ocpalm9eACP_c
3oddcoa_c,cpd:C05263_c
3oddecACP_c,cpd:C05756_c
3odecACP_c,cpd:C05753_c
3ohexACP_c,cpd:C05746_c
3omrsACP_c,cpd:C05759_c
3oocoa_c,cpd:C05267_c
3ooctACP_c,cpd:C05750_c
3ooctdACP_c,3ooctdACP_c
3ophb_c,cpd:C05809_c
3php_c,cpd:C03232_c
3psme_c,cpd:C01269_c
3sala_c,cpd:C00606_c
4abut_c,cpd:C00334_c
4abutn_c,cpd:C00555_c
4abz_c,cpd:C00568_c
4adcho_c,cpd:C11355_c
4ampm_c,cpd:C04556_c
4c2me_c,cpd:C11435_c
4fe4s_c,4fe4s_c
4hbz_c,cpd:C00156_c
4hthr_c,cpd:C06056_c
4mhetz_c,cpd:C04294_c
4pasp_c,cpd:C03082_c
4per_c,cpd:C03393_c
4ppan_c,cpd:C03492_c
4r5au_c,cpd:C04732_c
5aprbu_c,cpd:C04454_c
5caiz_c,cpd:C15667_c
5dglcn_c,cpd:C01062_c
5fthf_c,cpd:C03479_c
5mthf_c,cpd:C00440_c
5prdmbz_c,cpd:C04778_c
8aonn_c,cpd:C01092_c
ACP_c,cpd:C00229_c
LalaDgluMdap_c,LalaDgluMdap_c
LalaLglu_c,cpd:C20958_c
N1aspmd_c,cpd:C00612_c
Sfglutth_c,cpd:C01031_c
aacald_c,cpd:C06735_c
aact_c,cpd:C01888_c
ac_c,cpd:C00033_c
acACP_c,cpd:C03939_c
acac_c,cpd:C00164_c
acanth_c,cpd:C06332_c
acg5sa_c,cpd:C01250_c
acgam6p_c,cpd:C00357_c
acglc__D_c,cpd:C02655_c
acmana_c,cpd:C00645_c
acmanap_c,cpd:C04257_c
acmum6p_c,cpd:C16698_c
acon_C_c,cpd:C00417_c
acon_T_c,cpd:C02341_c
actACP_c,cpd:C05744_c
ade_c,cpd:C00147_c
adn_c,cpd:C00212_c
adocbip_c,cpd:C06509_c
adocbl_c,cpd:C00194_c
adphep_DD_c,cpd:C06397_c
adphep_LD_c,cpd:C06398_c
ahcys_c,cpd:C00021_c
aicar_c,cpd:C04677_c
ala__D_c,cpd:C00133_c
alaala_c,cpd:C00993_c
alltn_c,cpd:C01551_c
allul6p_c,cpd:C18096_c
altrn_c,cpd:C00817_c
anhgm_c,anhgm_c
anhgm3p_c,anhgm3p_c
anhm_c,anhm_c
anhm3p_c,anhm3p_c
anhm4p_c,anhm4p_c
anth_c,cpd:C00108_c
ap5a_c,cpd:C04058_c
apoACP_c,apoACP_c
appl_c,cpd:C03194_c
aps_c,cpd:C00224_c
ara5p_c,cpd:C01112_c
arbtn_fe3_c,cpd:C05554_c
arg__L_c,cpd:C00062_c
asn__L_c,cpd:C00152_c
asptrna_c,cpd:C02984_c
athtp_c,athtp_c
atp_c,cpd:C00002_c
betald_c,cpd:C00576_c
bglycogen_c,bglycogen_c
bmoco_c,bmoco_c
bmoco1gdp_c,bmoco1gdp_c
but2eACP_c,cpd:C04246_c
butACP_c,butACP_c
bwco_c,bwco_c
bwco1gdp_c,bwco1gdp_c
ca2_c,cpd:C00076_c
camp_c,cpd:C00575_c
cbl1_c,cpd:C00853_c
cbm_c,cpd:C01563_c
cdec3eACP_c,cdec3eACP_c
cdg_c,cpd:C20248_c
cdp_c,cpd:C00112_c
cdpdhdec9eg_c,cdpdhdec9eg_c
cdpdhdecg_c,cdpdhdecg_c
cdpdodec11eg_c,cdpdodec11eg_c
cdpdtdec7eg_c,cdpdtdec7eg_c
cechddd_c,cechddd_c
cgly_c,cpd:C01419_c
chol_c,cpd:C00114_c
chor_c,cpd:C00251_c
cinnm_c,cpd:C00423_c
cit_c,cpd:C00158_c
citr__L_c,cpd:C00327_c
ckdo_c,cpd:C04121_c
co2_c,cpd:C00011_c
cobalt2_c,cpd:C00175_c
colipa_c,colipa_c
cpg160_c,cpg160_c
cpgn_c,cpgn_c
cpgn_un_c,cpgn_un_c
cph4_c,cpd:C20239_c
cpmp_c,cpd:C18239_c
cpppg3_c,cpd:C03263_c
crnDcoa_c,crnDcoa_c
crncoa_c,cpd:C20750_c
cu_c,cu_c
cyan_c,cpd:C00177_c
cynt_c,cpd:C01417_c
dad_2_c,cpd:C00559_c
dad_5_c,cpd:C05198_c
dadp_c,cpd:C00206_c
damp_c,cpd:C00360_c
dc2coa_c,cpd:C05275_c
dca_c,dca_c
dcacoa_c,dcacoa_c
dcdp_c,cpd:C00705_c
dcmp_c,cpd:C00239_c
dctp_c,cpd:C00458_c
dd2coa_c,cpd:C03221_c
ddcaACP_c,ddcaACP_c
dgsn_c,cpd:C00330_c
dhap_c,cpd:C00111_c
dhcinnm_c,cpd:C12623_c
dhf_c,cpd:C00415_c
dhor__S_c,cpd:C00337_c
dhpt_c,cpd:C00921_c
dhptd_c,cpd:C11838_c
didp_c,cpd:C01344_c
dms_c,cpd:C00580_c
dmso_c,cpd:C11143_c
dnad_c,cpd:C00857_c
dpcoa_c,cpd:C00882_c
dsbdox_c,dsbdox_c
dscl_c,cpd:C02463_c
dtbt_c,cpd:C01909_c
dtdp_c,cpd:C00363_c
dtdp4aaddg_c,cpd:C20415_c
dtdp4d6dg_c,cpd:C11907_c
dtdp4d6dm_c,cpd:C00688_c
dtdprmn_c,cpd:C03319_c
dxyl_c,cpd:C06257_c
dxyl5p_c,cpd:C11437_c
e4p_c,cpd:C00279_c
egmeACP_c,cpd:C20374_c
epmeACP_c,cpd:C20378_c
etha_c,cpd:C00189_c
ethso3_c,ethso3_c
f6p_c,cpd:C05345_c
fcl__L_c,cpd:C01721_c
fdp_c,cpd:C00354_c
fe3dhbzs_c,fe3dhbzs_c
fe3hox_un_c,fe3hox_un_c
fecrm_un_c,fecrm_un_c
feenter_c,cpd:C06230_c
flxr_c,flxr_c
fmettrna_c,cpd:C03294_c
fmnh2_c,cpd:C01847_c
for_c,cpd:C00058_c
fprica_c,cpd:C04734_c
fum_c,cpd:C00122_c
g3pg_c,cpd:C03274_c
g6p_c,cpd:C00092_c
gal_c,cpd:C00124_c
gal1p_c,cpd:C00446_c
galct__D_c,cpd:C00879_c
galctn__D_c,cpd:C00880_c
galctn__L_c,cpd:C15930_c
galt1p_c,cpd:C06311_c
gam1p_c,cpd:C06156_c
gam6p_c,cpd:C00352_c
gcald_c,cpd:C00266_c
gdpfuc_c,cpd:C00325_c
gg4abut_c,cpd:C15767_c
ggptrc_c,ggptrc_c
glntrna_c,cpd:C02282_c
glu5sa_c,cpd:C01165_c
glucys_c,cpd:C00669_c
glutrna_c,cpd:C02987_c
glx_c,cpd:C00048_c
gly_c,cpd:C00037_c
glyb_c,cpd:C00719_c
glyc3p_c,cpd:C00093_c
gmeACP_c,cpd:C20375_c
gmhep17bp_c,gmhep17bp_c
gmp_c,cpd:C00144_c
grxox_c,grxox_c
gthrd_c,cpd:C00051_c
gtp_c,cpd:C00044_c
h2mb4p_c,cpd:C11811_c
h2o2_c,cpd:C00027_c
h2s_c,cpd:C00283_c
hco3_c,cpd:C00288_c
hdcap_c,hdcap_c
hdcoa_c,hdcoa_c
hdeACP_c,hdeACP_c
hemeO_c,cpd:C15672_c
hgmeACP_c,cpd:C20373_c
hisp_c,cpd:C01100_c
histrna_c,cpd:C02988_c
hmbil_c,cpd:C01024_c
hpmeACP_c,cpd:C20377_c
hpyr_c,cpd:C00168_c
hx2coa_c,cpd:C05271_c
hxa_c,cpd:C01585_c
iasp_c,cpd:C05840_c
iletrna_c,cpd:C03127_c
inost_c,cpd:C00137_c
ins_c,cpd:C00294_c
ipdp_c,cpd:C00129_c
iscs_c,iscs_c
iscssh_c,iscssh_c
iscu_2fe2s2_c,iscu_2fe2s2_c
iscu_4fe4s_c,iscu_4fe4s_c
kdo_c,kdo_c
kdo2lipid4_c,cpd:C06025_c
kdo2lipid4p_c,kdo2lipid4p_c
kphphhlipa_c,kphphhlipa_c
lac__D_c,cpd:C00256_c
lac__L_c,cpd:C00186_c
lald__L_c,cpd:C00424_c
leu__L_c,cpd:C00123_c
leutrna_c,cpd:C02047_c
lipidA_c,cpd:C04919_c
lipoamp_c,cpd:C16238_c
lipoate_c,cpd:C00725_c
lys__L_c,cpd:C00047_c
lyx__L_c,cpd:C01508_c
mal__D_c,cpd:C00497_c
mal__L_c,cpd:C00149_c
malACP_c,cpd:C01209_c
malcoa_c,cpd:C00083_c
malthp_c,malthp_c
malttr_c,cpd:C01835_c
man_c,cpd:C00159_c
man6p_c,cpd:C00275_c
melib_c,cpd:C05402_c
meoh_c,cpd:C00132_c
metsox_R__L_c,cpd:C02989_c
mettrna_c,cpd:C02430_c
mlthf_c,cpd:C00143_c
mmcoa__S_c,cpd:C00683_c
mmet_c,cpd:C03172_c
mn2_c,cpd:C19610_c
moadamp_c,moadamp_c
moadcoo_c,moadcoo_c
mobd_c,cpd:C06232_c
moco_c,moco_c
mococdp_c,mococdp_c
mocogdp_c,cpd:C19928_c
mql8_c,mql8_c
mthgxl_c,cpd:C00546_c
mththf_c,cpd:C21382_c
n8aspmd_c,cpd:C01029_c
na1_c,cpd:C01330_c
na15dap_c,cpd:C16565_c
nac_c,cpd:C00253_c
nadp_c,cpd:C00006_c
nadph_c,cpd:C00005_c
ncam_c,cpd:C00153_c
nh4_c,cpd:C00014_c
nmn_c,cpd:C00455_c
no_c,cpd:C00533_c
no3_c,cpd:C00244_c
o2_c,cpd:C00007_c
ocdca_c,cpd:C01530_c
ocdcaACP_c,ocdcaACP_c
octa_c,cpd:C06423_c
octapb_c,octapb_c
octdp_c,cpd:C04146_c
octeACP_c,octeACP_c
od2coa_c,cpd:C16218_c
ogmeACP_c,ogmeACP_c
ohpb_c,cpd:C06054_c
orn_c,cpd:C00077_c
orot_c,cpd:C00295_c
oxadpcoa_c,cpd:C02232_c
oxalcoa_c,cpd:C00313_c
oxam_c,cpd:C01444_c
oxur_c,cpd:C00802_c
pa120_c,pa120_c
pa140_c,pa140_c
pa141_c,pa141_c
pa180_c,pa180_c
pa181_c,pa181_c
pac_c,cpd:C00548_c
pacald_c,cpd:C00601_c
pan4p_c,cpd:C01134_c
pap_c,cpd:C00054_c
pe161_c,pe161_c
pe181_c,pe181_c
pg140_c,pg140_c
pg160_c,pg160_c
pg180_c,pg180_c
pgp141_c,pgp141_c
pgp160_c,pgp160_c
pgp161_c,pgp161_c
phaccoa_c,cpd:C00582_c
pheme_c,cpd:C00032_c
phetrna_c,cpd:C03511_c
phhlipa_c,phhlipa_c
phphhlipa_c,phphhlipa_c
phpyr_c,cpd:C00166_c
phthr_c,cpd:C06055_c
pi_c,cpd:C00009_c
pimACP_c,cpd:C19845_c
pmeACP_c,cpd:C19846_c
pnto__R_c,cpd:C00864_c
poaac_c,cpd:C20249_c
ppa_c,ppa_c
ppal_c,cpd:C00479_c
ppcoa_c,cpd:C00100_c
ppi_c,cpd:C00013_c
pram_c,cpd:C03090_c
pran_c,cpd:C04302_c
prbamp_c,cpd:C02741_c
prbatp_c,cpd:C02739_c
ps120_c,ps120_c
ps140_c,ps140_c
ps160_c,ps160_c
ps161_c,ps161_c
ps180_c,ps180_c
ps181_c,ps181_c
pyam5p_c,cpd:C00647_c
pydam_c,cpd:C00534_c
pydxn_c,cpd:C00314_c
q8_c,cpd:C17569_c
ragund_c,ragund_c
rhcys_c,cpd:C03539_c
ru5p__D_c,cpd:C00199_c
ru5p__L_c,cpd:C01101_c
s17bp_c,cpd:C00447_c
sarcs_c,cpd:C00213_c
scl_c,cpd:C05778_c
sectrna_c,cpd:C06482_c
sertrna_c,cpd:C02553_c
sertrna_sec_c,cpd:C06481_c
skm_c,cpd:C00493_c
skm5p_c,cpd:C03175_c
sl26da_c,cpd:C04421_c
slnt_c,cpd:C05684_c
so2_c,cpd:C09306_c
so3_c,cpd:C00094_c
sucbz_c,cpd:C02730_c
sucglu_c,cpd:C05931_c
sucgsa_c,cpd:C05932_c
sucsal_c,cpd:C00232_c
sufbcd_2fe2s_c,sufbcd_2fe2s_c
sufbcd_2fe2s2_c,sufbcd_2fe2s2_c
sufbcd_4fe4s_c,sufbcd_4fe4s_c
sulfac_c,cpd:C14179_c
t3c5ddeceACP_c,t3c5ddeceACP_c
t3c7mrseACP_c,t3c7mrseACP_c
tagur_c,cpd:C00558_c
tartr__L_c,cpd:C00898_c
tcynt_c,cpd:C01755_c
tdcoa_c,cpd:C02593_c
tddec2eACP_c,cpd:C05758_c
tdec2eACP_c,cpd:C05754_c
tdecoa_c,tdecoa_c
thdp_c,cpd:C03972_c
thex2eACP_c,cpd:C05748_c
thf_c,cpd:C00101_c
thm_c,cpd:C00378_c
thmmp_c,cpd:C01081_c
thmnp_c,cpd:C21007_c
thmpp_c,cpd:C00068_c
thptdn_c,cpd:C05650_c
thym_c,cpd:C00178_c
tmrs2eACP_c,cpd:C05760_c
tpalm2eACP_c,cpd:C05763_c
tre6p_c,cpd:C00689_c
trnaala_c,cpd:C01635_c
trnaasn_c,cpd:C01637_c
trnaasp_c,cpd:C01638_c
trnagln_c,cpd:C01640_c
trnaile_c,cpd:C01644_c
trnaleu_c,cpd:C01645_c
trnalys_c,cpd:C01646_c
trnamet_c,cpd:C01647_c
trnaphe_c,cpd:C01648_c
trnasecys_c,trnasecys_c
trnatyr_c,cpd:C00787_c
trnaval_c,cpd:C01653_c
trp__L_c,cpd:C00078_c
trptrna_c,cpd:C03512_c
tsul_c,cpd:C00320_c
ttdca_c,ttdca_c
ttdcap_c,ttdcap_c
tungs_c,cpd:C20679_c
tyr__L_c,cpd:C00082_c
tyrtrna_c,cpd:C02839_c
u23ga_c,cpd:C04652_c
uLa4fn_c,uLa4fn_c
uaagmda_c,uaagmda_c
uacgam_c,cpd:C00043_c
uacmam_c,cpd:C01170_c
udcpp_c,cpd:C00348_c
udpLa4n_c,cpd:C16153_c
udpLa4o_c,cpd:C16155_c
udpgal_c,cpd:C00052_c
udpgalfur_c,cpd:C03733_c
udpglcur_c,cpd:C00167_c
ugmd_c,ugmd_c
unagamu_c,cpd:C20497_c
urate_c,cpd:C00366_c
urdglyc_c,cpd:C00603_c
val__L_c,cpd:C00183_c
valtrna_c,cpd:C02554_c
xdp_c,cpd:C01337_c
xtsn_c,cpd:C01762_c
xu5p__D_c,cpd:C00231_c
xyl__D_c,cpd:C00181_c
xylu__D_c,cpd:C00310_c
12ppd__R_e,cpd:C02912_e
23camp_e,cpd:C02353_e
23ccmp_e,cpd:C02354_e
23cgmp_e,cpd:C06194_e
23cump_e,cpd:C02355_e
23dappa_e,cpd:C03401_e
2ddglcn_e,cpd:C00204_e
34dhpac_e,cpd:C04043_e
3cmp_e,cpd:C05822_e
3gmp_e,cpd:C06193_e
3hcinnm_e,cpd:C12621_e
3ump_e,cpd:C01368_e
4abut_e,cpd:C00334_e
5dglcn_e,cpd:C01062_e
LalaDgluMdap_e,LalaDgluMdap_e
LalaLglu_e,cpd:C20958_e
ac_e,cpd:C00033_e
acac_e,cpd:C00164_e
acgal1p_e,cpd:C18060_e
acmana_e,cpd:C00645_e
ade_e,cpd:C00147_e
adn_e,cpd:C00212_e
adocbl_e,cpd:C00194_e
ala__D_e,cpd:C00133_e
alaala_e,cpd:C00993_e
alltn_e,cpd:C01551_e
anhgm_e,anhgm_e
arbt_e,cpd:C06186_e
arbtn_fe3_e,cpd:C05554_e
arg__L_e,cpd:C00062_e
ascb__L_e,cpd:C00072_e
asn__L_e,cpd:C00152_e
ca2_e,cpd:C00076_e
cbl1_e,cpd:C00853_e
cgly_e,cpd:C01419_e
chol_e,cpd:C00114_e
chtbs_e,cpd:C01674_e
cit_e,cpd:C00158_e
co2_e,cpd:C00011_e
cobalt2_e,cpd:C00175_e
colipa_e,colipa_e
colipap_e,colipap_e
cpgn_e,cpgn_e
cpgn_un_e,cpgn_un_e
cu_e,cu_e
cyan_e,cpd:C00177_e
cynt_e,cpd:C01417_e
dad_2_e,cpd:C00559_e
damp_e,cpd:C00360_e
dca_e,dca_e
dcmp_e,cpd:C00239_e
dgsn_e,cpd:C00330_e
dms_e,cpd:C00580_e
dmso_e,cpd:C11143_e
dopa_e,cpd:C03758_e
etha_e,cpd:C00189_e
ethso3_e,ethso3_e
f6p_e,cpd:C05345_e
fe3dhbzs_e,fe3dhbzs_e
fe3hox_un_e,fe3hox_un_e
fecrm_un_e,fecrm_un_e
feenter_e,cpd:C06230_e
for_e,cpd:C00058_e
fum_e,cpd:C00122_e
fusa_e,cpd:C06694_e
g3pg_e,cpd:C03274_e
g6p_e,cpd:C00092_e
gal_e,cpd:C00124_e
gal_bD_e,cpd:C00962_e
gal1p_e,cpd:C00446_e
galct__D_e,cpd:C00879_e
galctn__D_e,cpd:C00880_e
galctn__L_e,cpd:C15930_e
gam6p_e,cpd:C00352_e
gly_e,cpd:C00037_e
glyb_e,cpd:C00719_e
glyc3p_e,cpd:C00093_e
gmp_e,cpd:C00144_e
gthrd_e,cpd:C00051_e
gtp_e,cpd:C00044_e
h2o2_e,cpd:C00027_e
h2s_e,cpd:C00283_e
hxa_e,cpd:C01585_e
inost_e,cpd:C00137_e
ins_e,cpd:C00294_e
kdo2lipid4_e,cpd:C06025_e
lac__D_e,cpd:C00256_e
lac__L_e,cpd:C00186_e
leu__L_e,cpd:C00123_e
lipoate_e,cpd:C00725_e
lys__L_e,cpd:C00047_e
lyx__L_e,cpd:C01508_e
mal__D_e,cpd:C00497_e
mal__L_e,cpd:C00149_e
malttr_e,cpd:C01835_e
man_e,cpd:C00159_e
man6p_e,cpd:C00275_e
manglyc_e,cpd:C11544_e
melib_e,cpd:C05402_e
meoh_e,cpd:C00132_e
metsox_R__L_e,cpd:C02989_e
mmet_e,cpd:C03172_e
mn2_e,cpd:C19610_e
mobd_e,cpd:C06232_e
na1_e,cpd:C01330_e
nac_e,cpd:C00253_e
nh4_e,cpd:C00014_e
nmn_e,cpd:C00455_e
no_e,cpd:C00533_e
no3_e,cpd:C00244_e
o2_e,cpd:C00007_e
ocdca_e,cpd:C01530_e
octa_e,cpd:C06423_e
orn_e,cpd:C00077_e
orot_e,cpd:C00295_e
pacald_e,cpd:C00601_e
pheme_e,cpd:C00032_e
pi_e,cpd:C00009_e
pnto__R_e,cpd:C00864_e
ppa_e,ppa_e
ppal_e,cpd:C00479_e
ppt_e,cpd:C06701_e
pydam_e,cpd:C00534_e
pydxn_e,cpd:C00314_e
skm_e,cpd:C00493_e
slnt_e,cpd:C05684_e
so2_e,cpd:C09306_e
so3_e,cpd:C00094_e
sulfac_e,cpd:C14179_e
tartr__L_e,cpd:C00898_e
tcynt_e,cpd:C01755_e
thm_e,cpd:C00378_e
thym_e,cpd:C00178_e
trp__L_e,cpd:C00078_e
tsul_e,cpd:C00320_e
ttdca_e,ttdca_e
ttrcyc_e,cpd:C06570_e
tungs_e,cpd:C20679_e
tym_e,cpd:C00483_e
tyr__L_e,cpd:C00082_e
uacgam_e,cpd:C00043_e
udpgal_e,cpd:C00052_e
udpglcur_e,cpd:C00167_e
val__L_e,cpd:C00183_e
xtsn_e,cpd:C01762_e
xyl__D_e,cpd:C00181_e
12dgr141_p,12dgr141_p
12dgr160_p,12dgr160_p
12dgr181_p,12dgr181_p
12ppd__R_p,cpd:C02912_p
1agpe120_p,1agpe120_p
1agpe161_p,1agpe161_p
1agpe180_p,cpd:C21484_p
1agpg140_p,1agpg140_p
1agpg141_p,1agpg141_p
1agpg161_p,1agpg161_p
1agpg180_p,1agpg180_p
1agpg181_p,1agpg181_p
1odecg3p_p,1odecg3p_p
1tdec7eg3p_p,1tdec7eg3p_p
1tdecg3p_p,1tdecg3p_p
23camp_p,cpd:C02353_p
23ccmp_p,cpd:C02354_p
23cgmp_p,cpd:C06194_p
23cump_p,cpd:C02355_p
23dappa_p,cpd:C03401_p
2agpe120_p,2agpe120_p
2agpe140_p,2agpe140_p
2agpe161_p,2agpe161_p
2agpe180_p,2agpe180_p
2agpg141_p,2agpg141_p
2ddecg3p_p,2ddecg3p_p
2ddglcn_p,cpd:C00204_p
2hdec9eg3p_p,2hdec9eg3p_p
2odec11eg3p_p,2odec11eg3p_p
2tdec7eg3p_p,2tdec7eg3p_p
34dhpac_p,cpd:C04043_p
3cmp_p,cpd:C05822_p
3gmp_p,cpd:C06193_p
3hcinnm_p,cpd:C12621_p
3ump_p,cpd:C01368_p
